_id,Time,T,H,DP,CO2,pCount,db_name,coll_name,id,DateTime
698e2ed50655f6fee6244bdd,12 Feb 2026 19:49:40,22.88,39.34,10.75,565,11,data_ml,simulated,simulated,12 Feb 2026 19:49:41
698e2f110655f6fee6244bdf,12 Feb 2026 19:50:40,22.77,38.9,10.55,535,9,data_ml,simulated,simulated,12 Feb 2026 19:50:41
698e2f4d0655f6fee6244be1,12 Feb 2026 19:51:40,22.54,38.96,10.33,520,8,data_ml,simulated,simulated,12 Feb 2026 19:51:41
698e2f890655f6fee6244be2,12 Feb 2026 19:52:40,22.83,39.28,10.69,550,10,data_ml,simulated,simulated,12 Feb 2026 19:52:41
698e2fc50655f6fee6244be3,12 Feb 2026 19:53:40,22.78,39.16,10.61,550,10,data_ml,simulated,simulated,12 Feb 2026 19:53:41
698e30010655f6fee6244be4,12 Feb 2026 19:54:41,22.27,38.65,10,460,4,data_ml,simulated,simulated,12 Feb 2026 19:54:41
698e303d0655f6fee6244be6,12 Feb 2026 19:55:41,22.71,39.1,10.53,550,10,data_ml,simulated,simulated,12 Feb 2026 19:55:41
698e30790655f6fee6244be8,12 Feb 2026 19:56:41,22.38,38.76,10.13,475,5,data_ml,simulated,simulated,12 Feb 2026 19:56:41
698e30b50655f6fee6244be9,12 Feb 2026 19:57:41,22.66,39.03,10.47,535,9,data_ml,simulated,simulated,12 Feb 2026 19:57:41
698e30f10655f6fee6244bea,12 Feb 2026 19:58:41,22.75,39.13,10.58,550,10,data_ml,simulated,simulated,12 Feb 2026 19:58:41
698e312d0655f6fee6244beb,12 Feb 2026 19:59:41,22.71,39.01,10.51,550,10,data_ml,simulated,simulated,12 Feb 2026 19:59:41
698e31690655f6fee6244bed,12 Feb 2026 20:0:41,22.54,39.05,10.35,520,8,data_ml,simulated,simulated,12 Feb 2026 20:0:41
698e31a50655f6fee6244bef,12 Feb 2026 20:1:41,22.41,38.76,10.16,475,5,data_ml,simulated,simulated,12 Feb 2026 20:1:41
698e31e10655f6fee6244bf0,12 Feb 2026 20:2:41,22.44,38.64,10.17,475,5,data_ml,simulated,simulated,12 Feb 2026 20:2:41
698e321d0655f6fee6244bf1,12 Feb 2026 20:3:41,22.54,39.02,10.34,505,7,data_ml,simulated,simulated,12 Feb 2026 20:3:41
698e32590655f6fee6244bf2,12 Feb 2026 20:4:41,22.41,38.77,10.16,490,6,data_ml,simulated,simulated,12 Feb 2026 20:4:41
698e32950655f6fee6244bf4,12 Feb 2026 20:5:41,22.54,38.94,10.33,520,8,data_ml,simulated,simulated,12 Feb 2026 20:5:41
698e32d10655f6fee6244bf6,12 Feb 2026 20:6:41,22.46,38.62,10.18,490,6,data_ml,simulated,simulated,12 Feb 2026 20:6:41
698e330d0655f6fee6244bf7,12 Feb 2026 20:7:41,22.72,39.28,10.58,550,10,data_ml,simulated,simulated,12 Feb 2026 20:7:41
698e33490655f6fee6244bf8,12 Feb 2026 20:8:41,22.48,38.6,10.2,490,6,data_ml,simulated,simulated,12 Feb 2026 20:8:41
698e33850655f6fee6244bf9,12 Feb 2026 20:9:41,22.66,39.09,10.48,535,9,data_ml,simulated,simulated,12 Feb 2026 20:9:41
698e33c10655f6fee6244bfa,12 Feb 2026 20:10:41,22.65,39,10.45,520,8,data_ml,simulated,simulated,12 Feb 2026 20:10:41
698e33fd0655f6fee6244bfd,12 Feb 2026 20:11:41,22.45,38.67,10.18,490,6,data_ml,simulated,simulated,12 Feb 2026 20:11:41
698e34390655f6fee6244bfe,12 Feb 2026 20:12:41,22.64,38.97,10.43,505,7,data_ml,simulated,simulated,12 Feb 2026 20:12:41
698e34750655f6fee6244bff,12 Feb 2026 20:13:41,22.83,39.25,10.68,550,10,data_ml,simulated,simulated,12 Feb 2026 20:13:41
698e34b10655f6fee6244c00,12 Feb 2026 20:14:41,22.86,39.03,10.67,550,10,data_ml,simulated,simulated,12 Feb 2026 20:14:41
698e34ed0655f6fee6244c01,12 Feb 2026 20:15:41,22.69,38.97,10.48,535,9,data_ml,simulated,simulated,12 Feb 2026 20:15:41
698e35290655f6fee6244c04,12 Feb 2026 20:16:41,22.63,39.04,10.44,535,9,data_ml,simulated,simulated,12 Feb 2026 20:16:41
698e35650655f6fee6244c05,12 Feb 2026 20:17:41,22.41,38.63,10.14,490,6,data_ml,simulated,simulated,12 Feb 2026 20:17:41
698e35a10655f6fee6244c06,12 Feb 2026 20:18:41,22.53,38.87,10.3,505,7,data_ml,simulated,simulated,12 Feb 2026 20:18:41
698e35dd0655f6fee6244c07,12 Feb 2026 20:19:41,22.61,38.99,10.41,505,7,data_ml,simulated,simulated,12 Feb 2026 20:19:41
698e36190655f6fee6244c08,12 Feb 2026 20:20:41,22.4,38.78,10.16,475,5,data_ml,simulated,simulated,12 Feb 2026 20:20:41
698e36550655f6fee6244c0b,12 Feb 2026 20:21:41,22.4,38.63,10.13,475,5,data_ml,simulated,simulated,12 Feb 2026 20:21:41
698e36910655f6fee6244c0c,12 Feb 2026 20:22:41,22.56,38.77,10.31,490,6,data_ml,simulated,simulated,12 Feb 2026 20:22:41
698e36cd0655f6fee6244c0d,12 Feb 2026 20:23:41,22.52,38.87,10.29,505,7,data_ml,simulated,simulated,12 Feb 2026 20:23:41
698e37090655f6fee6244c0e,12 Feb 2026 20:24:41,22.81,39.31,10.67,550,10,data_ml,simulated,simulated,12 Feb 2026 20:24:41
698e37450655f6fee6244c0f,12 Feb 2026 20:25:41,22.75,39.17,10.58,550,10,data_ml,simulated,simulated,12 Feb 2026 20:25:41
698e37810655f6fee6244c12,12 Feb 2026 20:26:41,22.57,38.76,10.32,505,7,data_ml,simulated,simulated,12 Feb 2026 20:26:41
698e37bd0655f6fee6244c13,12 Feb 2026 20:27:41,22.39,38.55,10.1,475,5,data_ml,simulated,simulated,12 Feb 2026 20:27:41
698e37f90655f6fee6244c14,12 Feb 2026 20:28:41,22.57,38.97,10.36,505,7,data_ml,simulated,simulated,12 Feb 2026 20:28:41
698e38350655f6fee6244c15,12 Feb 2026 20:29:41,22.75,39.15,10.58,535,9,data_ml,simulated,simulated,12 Feb 2026 20:29:41
698e38710655f6fee6244c16,12 Feb 2026 20:30:41,22.77,39,10.57,535,9,data_ml,simulated,simulated,12 Feb 2026 20:30:41
698e38ad0655f6fee6244c19,12 Feb 2026 20:31:41,22.62,39.19,10.46,535,9,data_ml,simulated,simulated,12 Feb 2026 20:31:41
698e38e90655f6fee6244c1a,12 Feb 2026 20:32:41,22.71,39.11,10.53,535,9,data_ml,simulated,simulated,12 Feb 2026 20:32:41
698e39250655f6fee6244c1b,12 Feb 2026 20:33:41,22.5,38.81,10.26,475,5,data_ml,simulated,simulated,12 Feb 2026 20:33:41
698e39610655f6fee6244c1c,12 Feb 2026 20:34:41,22.67,39.1,10.49,535,9,data_ml,simulated,simulated,12 Feb 2026 20:34:41
698e399d0655f6fee6244c1d,12 Feb 2026 20:35:41,22.51,38.64,10.24,490,6,data_ml,simulated,simulated,12 Feb 2026 20:35:41
698e39d90655f6fee6244c20,12 Feb 2026 20:36:41,22.37,38.55,10.08,475,5,data_ml,simulated,simulated,12 Feb 2026 20:36:41
698e3a150655f6fee6244c21,12 Feb 2026 20:37:41,22.49,38.75,10.24,475,5,data_ml,simulated,simulated,12 Feb 2026 20:37:41
698e3a510655f6fee6244c22,12 Feb 2026 20:38:41,22.48,38.65,10.21,490,6,data_ml,simulated,simulated,12 Feb 2026 20:38:41
698e3a8d0655f6fee6244c23,12 Feb 2026 20:39:41,22.85,39.15,10.68,550,10,data_ml,simulated,simulated,12 Feb 2026 20:39:41
698e3ac90655f6fee6244c24,12 Feb 2026 20:40:41,22.35,38.72,10.09,475,5,data_ml,simulated,simulated,12 Feb 2026 20:40:41
698e3b050655f6fee6244c27,12 Feb 2026 20:41:41,22.47,38.74,10.22,505,7,data_ml,simulated,simulated,12 Feb 2026 20:41:41
698e3b410655f6fee6244c28,12 Feb 2026 20:42:41,22.71,38.97,10.5,535,9,data_ml,simulated,simulated,12 Feb 2026 20:42:41
698e3b7d0655f6fee6244c29,12 Feb 2026 20:43:41,22.61,38.96,10.4,505,7,data_ml,simulated,simulated,12 Feb 2026 20:43:41
698e3bb90655f6fee6244c2a,12 Feb 2026 20:44:41,22.75,39.13,10.58,550,10,data_ml,simulated,simulated,12 Feb 2026 20:44:41
698e3bf50655f6fee6244c2b,12 Feb 2026 20:45:41,22.55,38.65,10.28,490,6,data_ml,simulated,simulated,12 Feb 2026 20:45:41
698e3c310655f6fee6244c2e,12 Feb 2026 20:46:41,22.41,38.92,10.19,490,6,data_ml,simulated,simulated,12 Feb 2026 20:46:41
698e3c6d0655f6fee6244c2f,12 Feb 2026 20:47:41,22.51,38.65,10.24,475,5,data_ml,simulated,simulated,12 Feb 2026 20:47:41
698e3ca90655f6fee6244c30,12 Feb 2026 20:48:41,22.65,38.79,10.41,505,7,data_ml,simulated,simulated,12 Feb 2026 20:48:41
698e3ce50655f6fee6244c31,12 Feb 2026 20:49:41,22.51,38.89,10.29,490,6,data_ml,simulated,simulated,12 Feb 2026 20:49:41
698e3d210655f6fee6244c32,12 Feb 2026 20:50:41,22.68,39.19,10.52,550,10,data_ml,simulated,simulated,12 Feb 2026 20:50:41
698e3d5d0655f6fee6244c35,12 Feb 2026 20:51:41,22.76,39.21,10.6,535,9,data_ml,simulated,simulated,12 Feb 2026 20:51:41
698e3d990655f6fee6244c36,12 Feb 2026 20:52:41,22.63,38.74,10.38,505,7,data_ml,simulated,simulated,12 Feb 2026 20:52:41
698e3dd50655f6fee6244c37,12 Feb 2026 20:53:41,22.63,38.99,10.43,535,9,data_ml,simulated,simulated,12 Feb 2026 20:53:41
698e3e110655f6fee6244c38,12 Feb 2026 20:54:41,22.55,38.89,10.33,505,7,data_ml,simulated,simulated,12 Feb 2026 20:54:41
698e3e4d0655f6fee6244c39,12 Feb 2026 20:55:41,22.62,39.01,10.42,505,7,data_ml,simulated,simulated,12 Feb 2026 20:55:41
698e3e890655f6fee6244c3c,12 Feb 2026 20:56:41,22.45,38.57,10.16,475,5,data_ml,simulated,simulated,12 Feb 2026 20:56:41
698e3ec50655f6fee6244c3d,12 Feb 2026 20:57:41,22.76,39.19,10.6,550,10,data_ml,simulated,simulated,12 Feb 2026 20:57:41
698e3f010655f6fee6244c3e,12 Feb 2026 20:58:41,22.49,38.78,10.25,505,7,data_ml,simulated,simulated,12 Feb 2026 20:58:41
698e3f3d0655f6fee6244c3f,12 Feb 2026 20:59:41,22.64,39.04,10.45,520,8,data_ml,simulated,simulated,12 Feb 2026 20:59:41
698e3f790655f6fee6244c40,12 Feb 2026 21:0:41,22.28,38.47,9.97,460,4,data_ml,simulated,simulated,12 Feb 2026 21:0:41
698e3fb50655f6fee6244c42,12 Feb 2026 21:1:41,22.54,38.79,10.3,490,6,data_ml,simulated,simulated,12 Feb 2026 21:1:41
698e3ff10655f6fee6244c43,12 Feb 2026 21:2:41,22.52,38.89,10.3,490,6,data_ml,simulated,simulated,12 Feb 2026 21:2:41
698e402d0655f6fee6244c44,12 Feb 2026 21:3:41,22.4,38.88,10.18,490,6,data_ml,simulated,simulated,12 Feb 2026 21:3:41
698e40690655f6fee6244c45,12 Feb 2026 21:4:41,22.43,38.71,10.17,460,4,data_ml,simulated,simulated,12 Feb 2026 21:4:41
698e40a50655f6fee6244c46,12 Feb 2026 21:5:41,22.54,38.71,10.28,490,6,data_ml,simulated,simulated,12 Feb 2026 21:5:41
698e40e10655f6fee6244c49,12 Feb 2026 21:6:41,22.34,38.63,10.07,460,4,data_ml,simulated,simulated,12 Feb 2026 21:6:41
698e411d0655f6fee6244c4a,12 Feb 2026 21:7:41,22.39,38.5,10.09,460,4,data_ml,simulated,simulated,12 Feb 2026 21:7:41
698e41590655f6fee6244c4b,12 Feb 2026 21:8:41,22.44,38.45,10.13,460,4,data_ml,simulated,simulated,12 Feb 2026 21:8:41
698e41950655f6fee6244c4c,12 Feb 2026 21:9:41,22.61,38.85,10.38,505,7,data_ml,simulated,simulated,12 Feb 2026 21:9:41
698e41d10655f6fee6244c4d,12 Feb 2026 21:10:41,22.32,38.38,10,445,3,data_ml,simulated,simulated,12 Feb 2026 21:10:41
698e420d0655f6fee6244c50,12 Feb 2026 21:11:41,22.34,38.78,10.1,475,5,data_ml,simulated,simulated,12 Feb 2026 21:11:41
698e42490655f6fee6244c51,12 Feb 2026 21:12:41,22.5,38.52,10.2,475,5,data_ml,simulated,simulated,12 Feb 2026 21:12:41
698e42850655f6fee6244c52,12 Feb 2026 21:13:41,22.52,38.89,10.3,490,6,data_ml,simulated,simulated,12 Feb 2026 21:13:41
698e42c10655f6fee6244c53,12 Feb 2026 21:14:41,22.4,38.54,10.11,460,4,data_ml,simulated,simulated,12 Feb 2026 21:14:41
698e42fd0655f6fee6244c54,12 Feb 2026 21:15:41,22.55,38.87,10.32,505,7,data_ml,simulated,simulated,12 Feb 2026 21:15:41
698e43390655f6fee6244c57,12 Feb 2026 21:16:41,22.61,38.98,10.41,505,7,data_ml,simulated,simulated,12 Feb 2026 21:16:41
698e43750655f6fee6244c58,12 Feb 2026 21:17:41,22.2,38.45,9.89,445,3,data_ml,simulated,simulated,12 Feb 2026 21:17:41
698e43b10655f6fee6244c59,12 Feb 2026 21:18:41,22.3,38.56,10.01,460,4,data_ml,simulated,simulated,12 Feb 2026 21:18:41
698e43ed0655f6fee6244c5a,12 Feb 2026 21:19:41,22.41,38.49,10.11,460,4,data_ml,simulated,simulated,12 Feb 2026 21:19:41
698e44290655f6fee6244c5b,12 Feb 2026 21:20:41,22.24,38.55,9.95,445,3,data_ml,simulated,simulated,12 Feb 2026 21:20:41
698e44650655f6fee6244c5e,12 Feb 2026 21:21:41,22.39,38.67,10.12,475,5,data_ml,simulated,simulated,12 Feb 2026 21:21:41
698e44a10655f6fee6244c5f,12 Feb 2026 21:22:41,22.56,38.62,10.28,490,6,data_ml,simulated,simulated,12 Feb 2026 21:22:41
698e44dd0655f6fee6244c60,12 Feb 2026 21:23:41,22.51,38.77,10.26,475,5,data_ml,simulated,simulated,12 Feb 2026 21:23:41
698e45190655f6fee6244c61,12 Feb 2026 21:24:41,22.51,38.74,10.26,505,7,data_ml,simulated,simulated,12 Feb 2026 21:24:41
698e45550655f6fee6244c62,12 Feb 2026 21:25:41,22.31,38.52,10.01,460,4,data_ml,simulated,simulated,12 Feb 2026 21:25:41
698e45910655f6fee6244c65,12 Feb 2026 21:26:41,22.36,38.68,10.1,460,4,data_ml,simulated,simulated,12 Feb 2026 21:26:41
698e45cd0655f6fee6244c66,12 Feb 2026 21:27:41,22.45,38.45,10.14,460,4,data_ml,simulated,simulated,12 Feb 2026 21:27:41
698e46090655f6fee6244c67,12 Feb 2026 21:28:41,22.54,38.73,10.29,490,6,data_ml,simulated,simulated,12 Feb 2026 21:28:41
698e46450655f6fee6244c68,12 Feb 2026 21:29:41,22.51,38.61,10.23,490,6,data_ml,simulated,simulated,12 Feb 2026 21:29:41
698e46810655f6fee6244c69,12 Feb 2026 21:30:41,22.4,38.59,10.12,460,4,data_ml,simulated,simulated,12 Feb 2026 21:30:41
698e46bd0655f6fee6244c6c,12 Feb 2026 21:31:41,22.42,38.89,10.2,490,6,data_ml,simulated,simulated,12 Feb 2026 21:31:41
698e46f90655f6fee6244c6d,12 Feb 2026 21:32:41,22.45,38.61,10.17,460,4,data_ml,simulated,simulated,12 Feb 2026 21:32:41
698e47350655f6fee6244c6e,12 Feb 2026 21:33:41,22.5,38.81,10.26,490,6,data_ml,simulated,simulated,12 Feb 2026 21:33:41
698e47710655f6fee6244c6f,12 Feb 2026 21:34:41,22.49,38.98,10.29,505,7,data_ml,simulated,simulated,12 Feb 2026 21:34:41
698e47ad0655f6fee6244c70,12 Feb 2026 21:35:41,22.45,38.56,10.16,475,5,data_ml,simulated,simulated,12 Feb 2026 21:35:41
698e47e90655f6fee6244c73,12 Feb 2026 21:36:41,22.37,38.56,10.08,460,4,data_ml,simulated,simulated,12 Feb 2026 21:36:41
698e48250655f6fee6244c74,12 Feb 2026 21:37:41,22.46,38.7,10.2,460,4,data_ml,simulated,simulated,12 Feb 2026 21:37:41
698e48610655f6fee6244c75,12 Feb 2026 21:38:41,22.41,38.68,10.15,475,5,data_ml,simulated,simulated,12 Feb 2026 21:38:41
698e489d0655f6fee6244c76,12 Feb 2026 21:39:41,22.54,38.62,10.26,490,6,data_ml,simulated,simulated,12 Feb 2026 21:39:41
698e48d90655f6fee6244c77,12 Feb 2026 21:40:41,22.46,38.44,10.15,460,4,data_ml,simulated,simulated,12 Feb 2026 21:40:41
698e49150655f6fee6244c7a,12 Feb 2026 21:41:41,22.39,38.67,10.12,475,5,data_ml,simulated,simulated,12 Feb 2026 21:41:41
698e49510655f6fee6244c7b,12 Feb 2026 21:42:41,22.58,38.64,10.31,490,6,data_ml,simulated,simulated,12 Feb 2026 21:42:41
698e498d0655f6fee6244c7c,12 Feb 2026 21:43:41,22.48,38.63,10.21,490,6,data_ml,simulated,simulated,12 Feb 2026 21:43:41
698e49c90655f6fee6244c7d,12 Feb 2026 21:44:41,22.46,38.51,10.16,475,5,data_ml,simulated,simulated,12 Feb 2026 21:44:41
698e4a050655f6fee6244c7e,12 Feb 2026 21:45:41,22.48,38.66,10.21,490,6,data_ml,simulated,simulated,12 Feb 2026 21:45:41
698e4a410655f6fee6244c81,12 Feb 2026 21:46:41,22.49,38.67,10.22,475,5,data_ml,simulated,simulated,12 Feb 2026 21:46:41
698e4a7d0655f6fee6244c82,12 Feb 2026 21:47:41,22.57,38.67,10.3,490,6,data_ml,simulated,simulated,12 Feb 2026 21:47:41
698e4ab90655f6fee6244c83,12 Feb 2026 21:48:41,22.34,38.61,10.06,445,3,data_ml,simulated,simulated,12 Feb 2026 21:48:41
698e4af50655f6fee6244c84,12 Feb 2026 21:49:41,22.35,38.74,10.1,475,5,data_ml,simulated,simulated,12 Feb 2026 21:49:41
698e4b310655f6fee6244c85,12 Feb 2026 21:50:41,22.54,39,10.34,505,7,data_ml,simulated,simulated,12 Feb 2026 21:50:41
698e4b6d0655f6fee6244c88,12 Feb 2026 21:51:41,22.52,38.69,10.26,490,6,data_ml,simulated,simulated,12 Feb 2026 21:51:41
698e4ba90655f6fee6244c89,12 Feb 2026 21:52:41,22.52,39.03,10.33,505,7,data_ml,simulated,simulated,12 Feb 2026 21:52:41
698e4be50655f6fee6244c8a,12 Feb 2026 21:53:41,22.34,38.34,10.01,445,3,data_ml,simulated,simulated,12 Feb 2026 21:53:41
698e4c210655f6fee6244c8b,12 Feb 2026 21:54:41,22.56,38.63,10.29,490,6,data_ml,simulated,simulated,12 Feb 2026 21:54:41
698e4c5d0655f6fee6244c8c,12 Feb 2026 21:55:41,22.46,38.61,10.18,475,5,data_ml,simulated,simulated,12 Feb 2026 21:55:41
698e4c990655f6fee6244c8f,12 Feb 2026 21:56:41,22.46,38.72,10.2,460,4,data_ml,simulated,simulated,12 Feb 2026 21:56:41
698e4cd50655f6fee6244c90,12 Feb 2026 21:57:41,22.28,38.5,9.98,460,4,data_ml,simulated,simulated,12 Feb 2026 21:57:41
698e4d110655f6fee6244c91,12 Feb 2026 21:58:41,22.54,38.7,10.28,490,6,data_ml,simulated,simulated,12 Feb 2026 21:58:41
698e4d4d0655f6fee6244c92,12 Feb 2026 21:59:41,22.34,38.64,10.07,475,5,data_ml,simulated,simulated,12 Feb 2026 21:59:41
698e4d8a0655f6fee6244c93,12 Feb 2026 22:0:41,22.53,39,10.33,505,7,data_ml,simulated,simulated,12 Feb 2026 22:0:42
698e4dc60655f6fee6244c96,12 Feb 2026 22:1:41,22.46,38.76,10.21,490,6,data_ml,simulated,simulated,12 Feb 2026 22:1:42
698e4e020655f6fee6244c97,12 Feb 2026 22:2:41,22.38,38.68,10.12,460,4,data_ml,simulated,simulated,12 Feb 2026 22:2:42
698e4e3e0655f6fee6244c98,12 Feb 2026 22:3:42,22.2,38.42,9.88,445,3,data_ml,simulated,simulated,12 Feb 2026 22:3:42
698e4e7a0655f6fee6244c99,12 Feb 2026 22:4:42,22.59,38.79,10.35,505,7,data_ml,simulated,simulated,12 Feb 2026 22:4:42
698e4eb60655f6fee6244c9a,12 Feb 2026 22:5:42,22.63,39.02,10.43,505,7,data_ml,simulated,simulated,12 Feb 2026 22:5:42
698e4ef20655f6fee6244c9d,12 Feb 2026 22:6:42,22.43,38.62,10.15,475,5,data_ml,simulated,simulated,12 Feb 2026 22:6:42
698e4f2e0655f6fee6244c9e,12 Feb 2026 22:7:42,22.44,38.65,10.17,460,4,data_ml,simulated,simulated,12 Feb 2026 22:7:42
698e4f6a0655f6fee6244c9f,12 Feb 2026 22:8:42,22.52,38.68,10.26,490,6,data_ml,simulated,simulated,12 Feb 2026 22:8:42
698e4fa60655f6fee6244ca0,12 Feb 2026 22:9:42,22.48,38.75,10.23,490,6,data_ml,simulated,simulated,12 Feb 2026 22:9:42
698e4fe20655f6fee6244ca1,12 Feb 2026 22:10:42,22.54,38.76,10.29,505,7,data_ml,simulated,simulated,12 Feb 2026 22:10:42
698e501e0655f6fee6244ca4,12 Feb 2026 22:11:42,22.28,38.69,10.02,460,4,data_ml,simulated,simulated,12 Feb 2026 22:11:42
698e505a0655f6fee6244ca5,12 Feb 2026 22:12:42,22.51,38.94,10.3,505,7,data_ml,simulated,simulated,12 Feb 2026 22:12:42
698e50960655f6fee6244ca6,12 Feb 2026 22:13:42,22.48,38.67,10.21,490,6,data_ml,simulated,simulated,12 Feb 2026 22:13:42
698e50d20655f6fee6244ca7,12 Feb 2026 22:14:42,22.66,38.73,10.41,505,7,data_ml,simulated,simulated,12 Feb 2026 22:14:42
698e510e0655f6fee6244ca8,12 Feb 2026 22:15:42,22.33,38.71,10.07,460,4,data_ml,simulated,simulated,12 Feb 2026 22:15:42
698e514a0655f6fee6244cab,12 Feb 2026 22:16:42,22.45,38.68,10.19,475,5,data_ml,simulated,simulated,12 Feb 2026 22:16:42
698e51860655f6fee6244cac,12 Feb 2026 22:17:42,22.43,38.56,10.14,460,4,data_ml,simulated,simulated,12 Feb 2026 22:17:42
698e51c20655f6fee6244cad,12 Feb 2026 22:18:42,22.58,38.92,10.36,490,6,data_ml,simulated,simulated,12 Feb 2026 22:18:42
698e51fe0655f6fee6244cae,12 Feb 2026 22:19:42,22.52,38.91,10.3,505,7,data_ml,simulated,simulated,12 Feb 2026 22:19:42
698e523a0655f6fee6244caf,12 Feb 2026 22:20:42,22.54,38.75,10.29,490,6,data_ml,simulated,simulated,12 Feb 2026 22:20:42
698e52760655f6fee6244cb2,12 Feb 2026 22:21:42,22.36,38.53,10.07,445,3,data_ml,simulated,simulated,12 Feb 2026 22:21:42
698e52b20655f6fee6244cb3,12 Feb 2026 22:22:42,22.31,38.49,10.01,445,3,data_ml,simulated,simulated,12 Feb 2026 22:22:42
698e52ee0655f6fee6244cb4,12 Feb 2026 22:23:42,22.36,38.43,10.05,460,4,data_ml,simulated,simulated,12 Feb 2026 22:23:42
698e532a0655f6fee6244cb5,12 Feb 2026 22:24:42,22.51,38.84,10.28,490,6,data_ml,simulated,simulated,12 Feb 2026 22:24:42
698e53660655f6fee6244cb6,12 Feb 2026 22:25:42,22.47,38.74,10.22,490,6,data_ml,simulated,simulated,12 Feb 2026 22:25:42
698e53a20655f6fee6244cb9,12 Feb 2026 22:26:42,22.41,38.9,10.19,490,6,data_ml,simulated,simulated,12 Feb 2026 22:26:42
698e53de0655f6fee6244cba,12 Feb 2026 22:27:42,22.31,38.63,10.04,460,4,data_ml,simulated,simulated,12 Feb 2026 22:27:42
698e541a0655f6fee6244cbb,12 Feb 2026 22:28:42,22.23,38.58,9.95,445,3,data_ml,simulated,simulated,12 Feb 2026 22:28:42
698e54560655f6fee6244cbc,12 Feb 2026 22:29:42,22.5,38.67,10.23,475,5,data_ml,simulated,simulated,12 Feb 2026 22:29:42
698e54920655f6fee6244cbd,12 Feb 2026 22:30:42,22.44,38.68,10.18,460,4,data_ml,simulated,simulated,12 Feb 2026 22:30:42
698e54ce0655f6fee6244cc0,12 Feb 2026 22:31:42,22.23,38.52,9.93,445,3,data_ml,simulated,simulated,12 Feb 2026 22:31:42
698e550a0655f6fee6244cc1,12 Feb 2026 22:32:42,22.63,38.75,10.38,505,7,data_ml,simulated,simulated,12 Feb 2026 22:32:42
698e55460655f6fee6244cc2,12 Feb 2026 22:33:42,22.53,38.95,10.32,505,7,data_ml,simulated,simulated,12 Feb 2026 22:33:42
698e55820655f6fee6244cc3,12 Feb 2026 22:34:42,22.6,38.76,10.35,505,7,data_ml,simulated,simulated,12 Feb 2026 22:34:42
698e55be0655f6fee6244cc4,12 Feb 2026 22:35:42,22.51,38.74,10.26,475,5,data_ml,simulated,simulated,12 Feb 2026 22:35:42
698e55fa0655f6fee6244cc7,12 Feb 2026 22:36:42,22.36,38.52,10.06,445,3,data_ml,simulated,simulated,12 Feb 2026 22:36:42
698e56360655f6fee6244cc8,12 Feb 2026 22:37:42,22.46,38.91,10.24,490,6,data_ml,simulated,simulated,12 Feb 2026 22:37:42
698e56720655f6fee6244cc9,12 Feb 2026 22:38:42,22.43,38.54,10.14,475,5,data_ml,simulated,simulated,12 Feb 2026 22:38:42
698e56ae0655f6fee6244cca,12 Feb 2026 22:39:42,22.41,38.73,10.16,490,6,data_ml,simulated,simulated,12 Feb 2026 22:39:42
698e56ea0655f6fee6244ccb,12 Feb 2026 22:40:42,22.54,38.75,10.29,490,6,data_ml,simulated,simulated,12 Feb 2026 22:40:42
698e57260655f6fee6244cce,12 Feb 2026 22:41:42,22.24,38.33,9.91,445,3,data_ml,simulated,simulated,12 Feb 2026 22:41:42
698e57620655f6fee6244ccf,12 Feb 2026 22:42:42,22.49,38.83,10.26,490,6,data_ml,simulated,simulated,12 Feb 2026 22:42:42
698e579e0655f6fee6244cd0,12 Feb 2026 22:43:42,22.38,38.47,10.07,460,4,data_ml,simulated,simulated,12 Feb 2026 22:43:42
698e57da0655f6fee6244cd1,12 Feb 2026 22:44:42,22.44,38.67,10.17,475,5,data_ml,simulated,simulated,12 Feb 2026 22:44:42
698e58160655f6fee6244cd2,12 Feb 2026 22:45:42,22.4,38.69,10.14,490,6,data_ml,simulated,simulated,12 Feb 2026 22:45:42
698e58520655f6fee6244cd5,12 Feb 2026 22:46:42,22.32,38.6,10.04,460,4,data_ml,simulated,simulated,12 Feb 2026 22:46:42
698e588e0655f6fee6244cd6,12 Feb 2026 22:47:42,22.54,38.88,10.32,490,6,data_ml,simulated,simulated,12 Feb 2026 22:47:42
698e58cb0655f6fee6244cd7,12 Feb 2026 22:48:42,22.26,38.31,9.92,445,3,data_ml,simulated,simulated,12 Feb 2026 22:48:43
698e59070655f6fee6244cd8,12 Feb 2026 22:49:42,22.53,38.77,10.28,505,7,data_ml,simulated,simulated,12 Feb 2026 22:49:43
698e59430655f6fee6244cd9,12 Feb 2026 22:50:42,22.51,38.71,10.25,475,5,data_ml,simulated,simulated,12 Feb 2026 22:50:43
698e597f0655f6fee6244cdc,12 Feb 2026 22:51:42,22.52,38.9,10.3,490,6,data_ml,simulated,simulated,12 Feb 2026 22:51:43
698e59bb0655f6fee6244cdd,12 Feb 2026 22:52:42,22.5,38.82,10.26,475,5,data_ml,simulated,simulated,12 Feb 2026 22:52:43
698e59f70655f6fee6244cde,12 Feb 2026 22:53:42,22.49,38.69,10.23,490,6,data_ml,simulated,simulated,12 Feb 2026 22:53:43
698e5a330655f6fee6244cdf,12 Feb 2026 22:54:43,22.37,38.57,10.08,460,4,data_ml,simulated,simulated,12 Feb 2026 22:54:43
698e5a6f0655f6fee6244ce0,12 Feb 2026 22:55:43,22.47,38.91,10.25,490,6,data_ml,simulated,simulated,12 Feb 2026 22:55:43
